last_updated,supply_needs,updated_at,county,updatedAt,id,city,pets_notes,zip,special_needs,source,state,pets,latitude,updated_by,shelter,cleanPhone,phone,address,accepting,google_place_id,volunteer_needs,notes,longitude,needs/0,needs/1,needs/2,needs/3,needs/4,needs/5,needs/6,needs/7,needs/8,needs/9,needs/10,needs/11,needs/12,needs/13,needs/14,needs/15,needs/16,needs/17,needs/18
2017-09-09T16:30:32-05:00,,2017-09-09T16:30:32-05:00,Manatee County,2017-09-09T16:30:32-05:00,34,Bradenton,Yes,34202,false,http://www.mymanatee.org/home/government/departments/public-safety/emergency-management/shelter-list-table.html,,Yes,27.4293075,,Braden River Middle School,9417517080,(941) 751-7080,6215 River Club Blvd,false,ChIJ0TdC5Hg5w4gRdvnUjzRyE_U,,,-82.4376004,,,,,,,,,,,,,,,,,,,
2017-09-09T18:33:45-05:00,,2017-09-09T18:33:45-05:00,Bradford County,2017-09-09T18:33:45-05:00,719,Starke,,32091,false,http://www.bradfordcountyfl.gov/index.asp?SEC=75306A41-A769-406C-9F68-E05537B6FA9A&DE=7866BCCB-E3E9-463C-897B-CD8DEDA47237&Type=B_BASIC,,No,29.9499306,,Bradford High School,9049666075,904-966-6075,"581 N Temple Ave, Starke, FL 32091, USA",true,Eic1ODEgTiBUZW1wbGUgQXZlLCBTdGFya2UsIEZMIDMyMDkxLCBVU0E,,Fax: 904-966-6020,-82.1094983,,,,,,,,,,,,,,,,,,,
2017-09-10T07:32:54-05:00,,2017-09-10T07:32:54-05:00,Bradford County,2017-09-10T07:32:54-05:00,731,Starke,,32091,false,http://www.bradfordcountyfl.gov/index.asp?SEC=75306A41-A769-406C-9F68-E05537B6FA9A&DE=7866BCCB-E3E9-463C-897B-CD8DEDA47237&Type=B_BASIC,,No,29.9503682,,Bradford Middle School ,9049666705,904-966-6705,"527 N Orange St, Starke, FL 32091, USA",true,EiY1MjcgTiBPcmFuZ2UgU3QsIFN0YXJrZSwgRkwgMzIwOTEsIFVTQQ,,"Fax: 904-966-6714
",-82.1153807,,,,,,,,,,,,,,,,,,,
2017-09-12T00:07:50-05:00,,2017-09-12T00:07:50-05:00,Orangeburg County,2017-09-12T00:07:50-05:00,1029,Branchville,No pets,29432,false,https://www.orangeburgcounty.org/; http://scemd.org/shelters-rss,,No,33.2462328,,Branchville High School,8032748875,(803) 274-8875,"1349 Dorange Rd, Branchville, SC 29432, USA",true,ChIJ75uVyz3N_ogRvO52lNt_Hvw,,"Things to bring: Bedding, Clothing, Medications, Your child's stuffed animal, Blankets. 
Contact: Bill Staley - bstaley@orangeburgcounty.org
Person's in Orangeburg County requiring assistance with transportation 803-533-6265",-80.7907313,,,,,,,,,,,,,,,,,,,
2017-09-09T10:41:12-05:00,,2017-09-09T10:41:12-05:00,Hillsborough County,2017-09-09T10:41:12-05:00,400,Brandon,,33510,false,http://hcflgov.net/residents/public-safety/emergency-management/stay-safe,Florida,No,27.9439607,,Brandon High School,8132747700,813-274-7700,"1101 Victoria St, Brandon, FL 33510, United States",true,ChIJp19JzSrMwogRl60m_C3YjeY,,,-82.2997258,,,,,,,,,,,,,,,,,,,
2017-09-09T16:34:26-05:00,,2017-09-09T16:34:26-05:00,Suwannee County,2017-09-09T16:34:26-05:00,588,Branford,,32008,false,http://www.suwanneedemocrat.com/news/suwannee-county-adds-fourth-shelter-adjusts-opening-times/article_97192132-94c4-11e7-848b-bb28fd91e0da.html,,No,29.9622421,,Branford Elementary School,3869355700,(386) 935-5700,"26801 FL-247, Branford, FL 32008, USA",true,EiUyNjgwMSBGTC0yNDcsIEJyYW5mb3JkLCBGTCAzMjAwOCwgVVNB,,,-82.9214544,,,,,,,,,,,,,,,,,,,
2017-09-10T12:22:21-05:00,,2017-09-10T12:22:21-05:00,Suwannee County,2017-09-10T12:22:21-05:00,857,Branford,,32008,false,Called emergency management; (386) 364-3405   - website http://suwcounty.org/county/index.php/2012-11-23-08-17-17/emergency-management,,No,29.9621899,,Branford First Baptist Church,3869351363,(386) 935-1363,"607 Suwannee Ave NW, Branford, FL 32008, USA",true,ChIJG_tutskq6YgRU7HC1MCVShQ,,I can't get it to come up on Google Maps even though it shows it is there.,-82.9302171,,,,,,,,,,,,,,,,,,,
2017-09-09T04:18:25-05:00,,2017-09-09T04:18:25-05:00,Sarasota County,2017-09-09T04:18:25-05:00,86,Sarasota,,34232,,http://www.tampabayprepares.org/,,No,27.310637,,Brentwood Middle School,9413616230,(941) 361-6230,"2500 Vinson Ave, Sarasota, FL 34232",false,ChIJuam4SC1Hw4gRSv25Ug-4kBA,,,-82.474683,,,,,,,,,,,,,,,,,,,
2017-09-09T23:18:09-05:00,,2017-09-09T23:18:09-05:00,Montgomery County,2017-09-09T23:18:09-05:00,794,Ailey,,30445 ,false,,,No,32.1857958,,Brewton Parker College Gillis Gymnasium,badphone,N/A,"Brewton Parker College, Ailey, GA 30410, USA",true,EixCcmV3dG9uIFBhcmtlciBDb2xsZWdlLCBBaWxleSwgR0EgMzA0MTAsIFVTQQ,,"Opens 12:00 p.m., Sun., Sept. 10",-82.5827542,,,,,,,,,,,,,,,,,,,
2017-09-13T14:38:53-05:00,,2017-09-13T14:38:53-05:00,Levy County,2017-09-13T14:38:53-05:00,683,Bronson,,32621,false,http://www.levydisaster.com/,Florida,No,29.461695,,Bronson Elementary School,3524865281,(352) 486-5281,"400 Ishie Ave, Bronson, FL 32621, USA",false,ChIJnbU75zjs6IgR1txnBAG8KQE,,"
Closed

",-82.629045,,,,,,,,,,,,,,,,,,,
2017-09-13T14:39:13-05:00,,2017-09-13T14:39:13-05:00,Levy County,2017-09-13T14:39:13-05:00,680,Bronson,,32621,false,http://www.levydisaster.com/,Florida,No,29.4635969,,Bronson High School,badphone,352-486-5155 or 352-486-5576,"351 Ishie Ave, Bronson, FL 32621, USA",false,EiUzNTEgSXNoaWUgQXZlLCBCcm9uc29uLCBGTCAzMjYyMSwgVVNB,,Closed,-82.632981,,,,,,,,,,,,,,,,,,,
2017-09-13T14:39:38-05:00,,2017-09-13T14:39:38-05:00,Levy County,2017-09-13T14:39:38-05:00,679,Bronson,,32621,false,http://www.levydisaster.com/,Ohio,No,29.4657373,,Bronson Middle School,3524865261,(352) 486-5261,"8691 NE 90 St, Bronson, FL 32621, USA",false,ChIJS1Dg4T7s6IgR1bQo0CVdZTU,,Closed,-82.6291883,,,,,,,,,,,,,,,,,,,
2017-09-10T07:06:48-05:00,,2017-09-10T07:06:48-05:00,Pinellas County,2017-09-10T07:06:48-05:00,521,Tarpon Springs,No,34688,false,http://www.pinellascounty.org/emergency/shelters.htm,Florida,No,28.135756,,Brooker Creek Elementary,7279434600,(727) 943-4600,"3130 Forelock Road, Tarpon Springs, FL, United States",false,ChIJoxeNtOOSwogRKApZSZg73IM,,,-82.694376,,,,,,,,,,,,,,,,,,,
2017-09-09T19:26:25-05:00,,2017-09-09T19:26:25-05:00,Bradford County,2017-09-09T19:26:25-05:00,744,Brooker,,32622,false,http://www.bradfordcountyfl.gov/index.asp?SEC=75306A41-A769-406C-9F68-E05537B6FA9A&DE=7866BCCB-E3E9-463C-897B-CD8DEDA47237&Type=B_BASIC,,No,29.8892527,,Brooker Elementary School,9044851812,904-485-1812,"18551 Charlotte Ave, Brooker, FL 32622, USA",true,ChIJtbWWrlis6IgRs0ijTejAA88,,"0 out of 250 spaces occupied (as of 7:53pm Sat, Sept 9)",-82.3293092,,,,,,,,,,,,,,,,,,,
2017-09-10T20:09:42-05:00,,2017-09-10T20:09:42-05:00,Brooks County,2017-09-10T20:09:42-05:00,990,Quitman,,31643,false,https://www.facebook.com/brookscountygeorgia/?hc_ref=ARS71mK5zQGL0YRGPM3ar3WflYpdSZOhvp-a9lhKqKpeijhZPFRDkMsz2PIoTYFz41Q&fref=nf,,No,30.8141432,,Brooks County Middle School,badphone,N/A,"2171 Moultrie Rd, Quitman, GA 31643, USA",true,EigyMTcxIE1vdWx0cmllIFJkLCBRdWl0bWFuLCBHQSAzMTY0MywgVVNB,,,-83.5637004,,,,,,,,,,,,,,,,,,,
2017-09-09T16:21:25-05:00,,2017-09-09T16:21:25-05:00,Sarasota County,2017-09-09T16:21:25-05:00,499,Sarasota,Pet friendly,34239,false,http://www.heraldtribune.com/news/20170908/sarasota-manatee-shelters-and-evacuation-orders-for-hurricane-irma,Florida,No,27.3006709,,Brookside Middle School,9413616472,(941) 361-6472,"3636 S Shade Ave, Sarasota, FL, United States",false,ChIJs_dGnaxBw4gRF3EYZOVcchM,,"Marked as ""AT CAPACITY"" on 9/9/17 at 16:43EST. Source: https://www.scgov.net/government/emergency-services/irma-stay-informed/shelter-locations",-82.5238633,,,,,,,,,,,,,,,,,,,
2017-09-10T12:14:50-05:00,,2017-09-10T12:14:50-05:00,Tuscaloosa County,2017-09-10T12:14:50-05:00,517,Brookwood,,35444,false,http://tuscaloosacountyema.org/category/community-shelters/,AL,No,33.2579561,,Brookwood High School,2053422777,205.342.2777,"12250 George Richmond Parkway, Brookwood, AL 35444, USA",true,ChIJ_6tCxT66iIgRODsvwxxAwZE,,,-87.3115794,,,,,,,,,,,,,,,,,,,
2017-09-09T18:48:11-05:00,,2017-09-09T18:48:11-05:00,Putnam County,2017-09-09T18:48:11-05:00,711,San Mateo,,32187,false,http://www.putnam-fl.com/bocc/images/stories/EOC/DSR/eocdsr.pdf,,No,29.61034,,Browning Pearce Elementary School,3863290557,(386) 329-0557,"100 Marvick St, San Mateo, FL 32187, USA",true,ChIJo7O8O15h5ogRbZP2OLVIUEw,,,-81.582478,,,,,,,,,,,,,,,,,,,
2017-09-13T14:08:44-05:00,,2017-09-13T14:08:44-05:00,Nassau County,2017-09-13T14:08:44-05:00,697,Callahan,,32011,false,http://www.thecountyinsider.com/home/september-12th-2017,Florida,No,30.5358075,,Bryceville Elementary School,badphone,N/A,"Church Rd, Callahan, FL 32011, USA",false,ChIJ1aTtQ-Wj5YgRqDYBSC_UiF8,,"Closed

Only two shelters remain open in Nassau County; Callahan Middle School, which has also been pet friendly. There are 30 people still at this shelter. Hilliard Middle-Senior special
needs services shelter also remains open and has 62 occupants as of 3pm this afternoon. All other shelters have closed.",-81.7888712,,,,,,,,,,,,,,,,,,,
2017-09-11T19:26:29-05:00,,2017-09-11T19:26:29-05:00,Alachua County,2017-09-11T19:26:29-05:00,615,Gainesville,,32606,false,http://alachuacounty.us/depts/em/pages/currentstorm-irma-2017.aspx#ShelterInfo ,,No,29.678598,,Buchholz High School,3522646557,352-264-6557,"5510 NW 27th Ave, Gainesville, FL 32606, USA",false,ChIJtY6frkW76IgR9Vd3wRC-tCU,,"general population shelters are a last resort, and should only be used by those living in homes that are potentially unsafe in high winds (e.g. mobile homes), people who live in flood-prone areas, and people who have nowhere else to go.
Bring any needed bedding. When packing to go to a shelter, please bring special dietary foods, baby food, diapers (and other child necessities), prescription medications, a small cooler of ice if refrigeration is needed as the shelter cannot be responsible for your medications. Also bring spare clothing, personal care items (hygiene, toiletries, etc.), spare eyeglasses/contacts, and identification.
",-82.4020929,,,,,,,,,,,,,,,,,,,
2017-09-10T18:45:08-05:00,,2017-09-10T18:45:08-05:00,Manatee County,2017-09-10T18:45:08-05:00,36,Palmetto,Yes,34221,false,http://www.mymanatee.org/home/government/departments/public-safety/emergency-management/shelter-list-table.html,,Yes,27.5756384,,Buffalo Creek Middle School,9417212260,(941) 721-2260,"7320 69th St E, Palmetto, FL 34221, USA",false,ChIJb4ViKXcjw4gRicDxsEVhf4Q,,,-82.4885925,,,,,,,,,,,,,,,,,,,
2017-09-09T10:06:36-05:00,,2017-09-09T10:06:36-05:00,Tuscaloosa County,2017-09-09T10:06:36-05:00,487,Buhl,,35446,false,http://tuscaloosacountyema.org/category/community-shelters/,Alabama,No,33.255803,,Buhl Elementary School,2053422640,205.342.2640,"11968 Buhl School Road, Buhl, AL, United States",false,ChIJj0qdU8ERhogRNyxR0dq-I64,,,-87.7518879,,,,,,,,,,,,,,,,,,,
2017-09-13T16:14:29-05:00,,2017-09-13T16:14:29-05:00,Flagler County,2017-09-13T16:14:29-05:00,724,Bunnell,,32110,false,http://www.flaglercounty.org/alert_detail.php,,Yes,29.4726826,,Bunnell Elementary,badphone,None Provided,"305 N Palmetto St, Bunnell, FL 32110, USA",false,ChIJM7EYm57s5ogRXJAdsFU-29U,,"Removed Shelter
fema-nss.json:537739bf
9/13

web: http://www.flaglercounty.org/alert_detail.php

Radio: WNZF 
1550 am 
106.3 fm
WKIX  98.7 fm   
and Flagler Radio App worldwide

Social Media: 
Facebook.com/FlaglerCountyGovernment
Facebook.com/FlaglerEOC
Twitter.com/FlaglerCtyGov
Twitter.com/FlaglerEM
Television:
Spectrum channel 492",-81.255415,,,,,,,,,,,,,,,,,,,
2017-09-12T20:15:05-05:00,,2017-09-12T20:15:05-05:00,Hillsborough County,2017-09-12T20:15:05-05:00,402,Seffner,1,33584,false,http://hcflgov.net/residents/public-safety/emergency-management/stay-safe,Florida,No,28.007549,,Burnett Middle School,8132747700,813-274-7700,"1010 N Kingsway Rd, Seffner, FL 33584, United States",false,ChIJJxKls5TLwogRrKYQsRO0sac,,This evacuation center is CLOSED as of September 12 at 7:02PM EST via http://www.hillsboroughcounty.org/en/media-center/assets/press-releases/hurricane-irma-shelter-information.,-82.27985,,,,,,,,,,,,,,,,,,,
2017-09-10T23:09:33-05:00,,2017-09-10T23:09:33-05:00,Sumter County,2017-09-10T23:09:33-05:00,1036,Bushnell,,33513,false,http://sumtercountyfl.gov/AlertCenter.aspx?AID=MAJOR-HURRICANE-IRMA-FORECAST-TO-IMPACT--9,,No,28.6682325,,Bushnell Community Center,3526894400,352-689-4400,"407 E Belt Ave, Bushnell, FL 33513, USA",true,ChIJy7NIJfPk54gRk4V6gHpSFog,,,-82.1057479,,,,,,,,,,,,,,,,,,,
2017-09-11T02:40:39-05:00,,2017-09-11T02:40:39-05:00,Richmond County,2017-09-11T02:40:39-05:00,1047,Augusta,,30906,false,http://www.gema.ga.gov/Web%20Content/GEMA_HS%20Shelter%20Information.pdf,,No,33.419816,,Butler High School,4046357000,404-635-7000,"2011 Lumpkin Rd, Augusta, GA 30906, USA",true,ChIJyQmBA0fO-YgRMrqc_IBLXys,,Red Cross Shelter,-82.0165169,,,,,,,,,,,,,,,,,,,
2017-09-11T04:19:23-05:00,,2017-09-11T04:19:23-05:00,Peach County,2017-09-11T04:19:23-05:00,549,Byron,,31008,false,https://www.facebook.com/peachema/photos/pcb.865381886969591/865381123636334/?type=3&theater,,No,32.6109228,,Byron Fire Station #1,7063235614,706-323-5614,"6711 Peach Pkwy, Byron, GA 31008, USA",true,ChIJEw_Lz_fo84gRnESfLYFBHMo,,"Red Cross Shelter Phone Number: 706-323-5614                                    
Georgia Emergency Management Agency: 404-635-7000http://www.gema.ga.gov/Web%20Content/GEMA_HS%20Shelter%20Information.pdf",-83.7921077,,,,,,,,,,,,,,,,,,,
2017-09-13T11:41:37-05:00,,2017-09-13T11:41:37-05:00,Williamsburg County,2017-09-13T11:41:37-05:00,1094,Greeleyville,People with pets can go to any open shelter and volunteers will make arrangements for them.,29056,false,http://scemd.org/shelters-rss,,No,33.582703,,CE Murray High School,8434262119,(843) 426-2119,"222 C E Murray Blvd, Greeleyville, SC 29056, USA",false,ChIJG-BKZeWl_4gRw0Myu95C730,,,-79.998214,,,,,,,,,,,,,,,,,,,
2017-09-13T11:31:37-05:00,,2017-09-13T11:31:37-05:00,Calhoun County,2017-09-13T11:31:37-05:00,1159,Saint Matthews,"As a general rule, only service animals are allowed in Red Cross shelters due to health and safety concerns. Pet owners are encouraged to make alternate emergency plans;however, people with pets can go to any open shelter and volunteers will make arrangements for them.",29135,false,http://scemd.org/shelters-rss,,No,33.6662781,,Calhoun County High School,8038743071,(803) 874-3071,"150 Saints Ave, St Matthews, SC 29135, USA",false,ChIJeX5eo9oy_4gRkqebnUuD8U0,,,-80.7984024,,,,,,,,,,,,,,,,,,,
2017-09-12T20:22:34-05:00,,2017-09-12T20:22:34-05:00,Nassau County,2017-09-12T20:22:34-05:00,698,Callahan,,32011,false,http://www.floridadisaster.org/shelters/summary.htm,Florida,No,30.5470661,,Callahan Intermediate Building 1,badphone,,"2258 Alligator Creek Hunting Club, Callahan, FL 32011, USA",false,EjoyMjU4IEFsbGlnYXRvciBDcmVlayBIdW50aW5nIENsdWIsIENhbGxhaGFuLCBGTCAzMjAxMSwgVVNB,,"Only two shelters remain open in Nassau County; Callahan Middle School, which has also been pet friendly. There are 30 people still at this shelter. Hilliard Middle-Senior special
needs services shelter also remains open

http://www.thecountyinsider.com/home/september-12th-2017


",-81.8871969,,,,,,,,,,,,,,,,,,,
2017-09-13T14:08:10-05:00,,2017-09-13T14:08:10-05:00,Nassau County,2017-09-13T14:08:10-05:00,699,Callahan,pet friendly,32011,false,http://www.floridadisaster.org/shelters/summary.htm,Florida,Yes,30.569625,,Callahan Middle School,badphone,2-1-1,"450121 Old Dixie Hwy, Callahan, FL 32011, USA",false,ChIJGQ4GlpWh5YgRQXxCbn-Qsuw,,"Closed


Only two shelters remain open; Callahan Middle School, which has also been pet friendly. There are 30 people still at this shelter. 

http://www.thecountyinsider.com/home/september-12th-2017",-81.840556,,,,,,,,,,,,,,,,,,,
2017-09-09T23:23:43-05:00,,2017-09-09T23:23:43-05:00,Montgomery County,2017-09-09T23:23:43-05:00,798,Ailey,,30410,false,http://www.gema.ga.gov/Web%20Content/GEMA_HS%20Shelter%20Information.pdf?platform=hootsuite,,No,32.1824895,,Calvary Grace Baptist Church,badphone,N/A,"777 US-280, Ailey, GA 30410, USA",true,ChIJ29diitWK8IgRP-xn6BYy9_g,,"opens at 1:00 p.m., Sun., Sept 10",-82.5579876,,,,,,,,,,,,,,,,,,,
2017-09-13T11:28:30-05:00,,2017-09-13T11:28:30-05:00,Kershaw County,2017-09-13T11:28:30-05:00,1105,Camden,"As a general rule, only service animals are allowed in Red Cross shelters due to health and safety concerns. Pet owners are encouraged to make alternate emergency plans;however, people with pets can go to any open shelter and volunteers will make arrangements for them.",29020,false,http://scemd.org/shelters-rss,,No,34.240751,,Camden High School,8034258930,(803) 425-8930,"1022 Ehrenclou Dr, Camden, SC 29020, USA",false,ChIJ7cS_j7PwVYgRIdAFhTVIsNg,,,-80.6163805,,,,,,,,,,,,,,,,,,,
2017-09-09T04:18:52-05:00,,2017-09-09T04:18:52-05:00,Volusia County,2017-09-09T04:18:52-05:00,122,Daytona Beach,,32114,,http://volusiacountyfl.maps.arcgis.com/home/webmap/viewer.html?webmap=4ca520b8e1834d3ca5277644facc25f1,,No,29.1951809,,Campbell Middle School,3862584661,386-258-4661,625 S Keech St,false,ChIJafyXY53Z5ogRDX-f5_HNN9I,,Use only up to a Cat 3 storm,-81.0305003,,,,,,,,,,,,,,,,,,,
2017-09-09T10:31:54-05:00,,2017-09-09T10:31:54-05:00,Pinellas County,2017-09-09T10:31:54-05:00,320,Saint Petersburg,,33705,false,http://www.pinellascounty.org/emergency/shelters.htm,,No,27.7638617,,Campbell Park Elementary School,7278932650,(727) 893-2650,1051 7th Ave. S.,true,ChIJdeSi6SfiwogRxogLc4J7dZc,,,-82.6520943,,,,,,,,,,,,,,,,,,,
2017-09-10T19:03:10-05:00,,2017-09-10T19:03:10-05:00,Leon,2017-09-10T19:03:10-05:00,639,Tallahassee,bring pet food and any other supplies necessary for the comfort of your animal.,32303,false,http://cms.leoncountyfl.gov/ei/; http://www.franklinemergencymanagement.com/,,Yes,30.5106593,,Canopy Oaks Elementary School,badphone,"(850) 488-3301, (850) 606-3700","3250 Point View Dr, Tallahassee, FL 32303, USA",false,ChIJkShZuLH27IgRp54INEplaiA,"Volunteers needed, call (850) 606-3700","bring food, medicine, bedding (cots will not be available) and anything else you need to be comfortable for the duration of the storm. Snacks and water will be the only supplies available.
",-84.3462955,Volunteers needed, call (850) 606-3700,,,,,,,,,,,,,,,,,
2017-09-13T11:42:04-05:00,,2017-09-13T11:42:04-05:00,Manatee County,2017-09-13T11:42:04-05:00,40,Bradenton,Yes,34212,false,http://www.mymanatee.org/home/government/departments/public-safety/emergency-management/shelter-list-table.html,,Yes,27.4872917,,Carlos E. Haile Middle School,9417147240,(941) 714-7240,9501 FL-64,false,ChIJsxlbDQk7w4gR2s7wUw8cPsA,,,-82.4496711,,,,,,,,,,,,,,,,,,,
2017-09-09T11:44:13-05:00,,2017-09-09T11:44:13-05:00,Tuscaloosa County,2017-09-09T11:44:13-05:00,518,Northport,Unknown,35475,false,http://tuscaloosacountyema.org/category/community-shelters/,Alabama,No,33.3035717,,Carroll's Creek VFD,2053399142,205.339.9142,"11580 Frank Lary Road, Northport, AL, United States",false,Ei0xMTU4MCBGcmFuayBMYXJ5IFJkLCBOb3J0aHBvcnQsIEFMIDM1NDc1LCBVU0E,,,-87.591042,,,,,,,,,,,,,,,,,,,
2017-09-11T20:58:47-05:00,,2017-09-11T20:58:47-05:00,Calhoun County,2017-09-11T20:58:47-05:00,1116,Anniston,,36201,false,https://www.facebook.com/thecityofanniston/?ref=hl,,No,33.6620597,,Carver Community Center,2562317630,(256) 231-7630,"720 W 14th St, Anniston, AL 36201, USA",true,ChIJocwbeI2zi4gR6B1hf0-ZomA,,Will close 9/12/17 at noon via Fb: https://www.facebook.com/thecityofanniston/?ref=hl,-85.8389615,,,,,,,,,,,,,,,,,,,
2017-09-11T20:30:54-05:00,,2017-09-11T20:30:54-05:00,Marshall County,2017-09-11T20:30:54-05:00,1111,Woodville,Pet friendly,35776,false,,,Yes,34.5736709,,Cathedral Caverns State Park,2567288193, (256) 728-8193,"637 Cave Rd, Woodville, AL 35776, USA",true,ChIJhX4nZvv4YYgR8I4eFPCyg-s,,,-86.2215661,,,,,,,,,,,,,,,,,,,
2017-09-10T07:32:57-05:00,,2017-09-10T07:32:57-05:00,Osceola County,2017-09-10T07:32:57-05:00,831,Celebration,,34747,false,407-742-0000,,No,28.299795,,Celebration High School,4077420000,407-742-0000,"Celebration, FL 34747, USA",false,ChIJ9zqZFiN53YgRkvHfu0m-M1E,,,-81.568997,,,,,,,,,,,,,,,,,,,
2017-09-13T16:31:06-05:00,,2017-09-13T16:31:06-05:00,Pasco County,2017-09-13T16:31:06-05:00,179,Dade City,,33525,false,http://www.pascocountyfl.net/index.aspx?NID=2816,,No,28.30519,,Centennial Middle School,3525249700,(352) 524-9700,"38505 Centennial Rd, Dade City, FL 33525, USA",false,ChIJ2Td2RvxS3YgROXLm-cvo9cY,,"Removed Shelter
fema-nss.json:0f4a8681
9/13",-82.178496,,,,,,,,,,,,,,,,,,,
2017-09-09T04:19:47-05:00,,2017-09-09T04:19:47-05:00,Osceola County,2017-09-09T04:19:47-05:00,203,Kissimmee,,34741,,http://www.osceola.org/agencies-departments/emergency-management/shelters/shelter-list.stml,,No,28.306843,,Central Ave Elementary,4073437330,(407) 343-7330,"500 W Columbia Ave, Kissimmee, FL 34741",false,ChIJyxfkUR6E3YgRCw264JEd6sc,,,-81.4112597,,,,,,,,,,,,,,,,,,,
2017-09-10T14:15:09-05:00,,2017-09-10T14:15:09-05:00,Hernando County,2017-09-10T14:15:09-05:00,914,Brooksville,,34614,false,http://www.hernandocounty.us/em/shelter-information,,No,28.564038,,Central High School,3527544083,(352) 754-4083,"14075 Ken Austin Pkwy, Brooksville, FL 34614, USA",false,EjExNDA3NSBLZW4gQXVzdGluIFBrd3ksIEJyb29rc3ZpbGxlLCBGTCAzNDYxNCwgVVNB,,At Capacity,-82.4964284,,,,,,,,,,,,,,,,,,,
2017-09-10T13:39:08-05:00,,2017-09-10T13:39:08-05:00,Citrus County,2017-09-10T13:39:08-05:00,579,Citrus Springs,,34434,false,352-249-2776,Florida,No,28.9740205,,Central Ridge Elementary School,3523443833,(352) 344-3833,"185 W Citrus Springs Blvd, Citrus Springs, FL, United States",true,ChIJN6UjEQJv6IgROsA-b5pZJXA,,https://www.facebook.com/sheriffcitrus/,-82.4382347,,,,,,,,,,,,,,,,,,,
2017-09-10T21:11:49-05:00,,2017-09-10T21:11:49-05:00,Coffee County,2017-09-10T21:11:49-05:00,995,Douglas,,31533,false,http://gema.ga.gov/Web%20Content/GEMA_HS%20Shelter%20Information.pdf,,No,31.5101032,,Central Square Complex Gymnasium,9123893457,(912) 389-3457,"200 N Madison Ave, Douglas, GA 31533, USA",false,ChIJKVnaQY4r8IgRZzqwb3sE6TA,,,-82.8492847,,,,,,,,,,,,,,,,,,,
2017-09-13T10:17:33-05:00,,2017-09-13T10:17:33-05:00,Coffee County,2017-09-13T10:17:33-05:00,1048,Douglas,,31533,false,http://www.gema.ga.gov/Web%20Content/GEMA_HS%20Shelter%20Information.pdf,,No,31.5101032,,Central Square Complex Gymnasium,badphone,404-635-7000 or (912) 389-3457,"200 N Madison Ave, Douglas, GA 31533, USA",true,ChIJKVnaQY4r8IgRZzqwb3sE6TA,,Red Cross Shelter,-82.8492847,,,,,,,,,,,,,,,,,,,
2017-09-12T20:37:29-05:00,,2017-09-12T20:37:29-05:00,Polk County,2017-09-12T20:37:29-05:00,559,Winter Haven,,33884,false,polk-county.net,,No,27.9555409,,Chain of Lakes Elementary,8633265388,(863) 326-5388,"7001 State Highway 653, Winter Haven, FL 33884, USA",false,ChIJsUl38GoO3YgRosKdwrBq6tc,,"Timestamp: 9:15 PM EST
Confirmation: Called Polk Emergency Management 863-298-7000",-81.6785698,,,,,,,,,,,,,,,,,,,
2017-09-09T04:21:28-05:00,,2017-09-09T04:21:28-05:00,Broward County,2017-09-09T04:21:28-05:00,352,Pompano Beach,"Pet Friendly, Pets housed in adjacent facility",33321,,http://www.broward.org/Hurricane/HurricanePreparednessGuide/index.html,,No,26.19471,,Challenger Elementary School,badphone,2-1-1,5703 NW 94th Ave,false,ChIJVRjh41cP2YgRJfKX0j3C8IY,,,-80.277007,,,,,,,,,,,,,,,,,,,
2017-09-13T19:07:07-05:00,,2017-09-13T19:07:07-05:00,Hernando County,2017-09-13T19:07:07-05:00,801,Spring Hill,,34609,true,http://www.hernandocounty.us/em/shelter-information,,No,28.495521,,Challenger K-8 School of Sciences and Mathematics,3527544083,(352) 754-4083,"13400 Elgin Blvd, Spring Hill, FL 34609, USA",true,ChIJARsCVkEe6IgRX_LqDBZe3F8,,"AT CAPACITY FOR GENERAL PUBLIC - ONLY TAKING SPECIAL NEEDS
florida-shelters.json:44c9c07a",-82.501985,,,,,,,,,,,,,,,,,,,
2017-09-12T16:37:27-05:00,,2017-09-12T16:37:27-05:00,Volusia County,2017-09-12T16:37:27-05:00,45,Daytona Beach,,32124,false,https://www.volusia.org/services/public-protection/emergency-management/pin/shelters.stml,,Yes,29.207839,,Champion Elementary School,3862746500,386-274-6500,921 Tournament Dr,false,ChIJA4_zMnLe5ogRy-Q8IiBbjsg,,"No longer open as of 12:03PM, 9/12/2017.",-81.136944,,,,,,,,,,,,,,,,,,,
2017-09-09T04:17:39-05:00,,2017-09-09T04:17:39-05:00,Miami-Dade County,2017-09-09T04:17:39-05:00,21,Miami,,33142,,http://www.miamidade.gov/fire/library/hurricane/hurricane-evacuation-centers.pdf,,No,25.831587,,Charles Drew Middle,badphone,3-1-1 (305) 633-6057,1801 NW 60th St,false,ChIJ0SMAUB-x2YgRGlJpFF4OkVM,,,-80.227549,,,,,,,,,,,,,,,,,,,
